Id_INVAS_COMPLETO,Grupo,Orden filogenetico,familia,Nombre cientifico,Ambiente,Origen,Presencia,Estatus,Ficha,Instrumento legal,Enciclovida 2020,enciclovida_id
6561INVAS,Moluscos,13,Ampullariidae,Pomacea maculata,Terrestre,Exótica,Ausente,Invasora,,,,256954
6562INVAS,Algas y protoctistas,3,Cymbellaceae,Didymosphenia geminata,Dulceacuícola,Exótica,Ausente,Invasora,,,,256993
6563INVAS,Insectos,12,Formicidae,Paratrechina fulva,Terrestre,Exótica,Presente,Invasora,,Lista oficial invasoras México,,99718
6564INVAS,Reptiles,18,Anolidae,Anolis garmani,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37151
6565INVAS,Arácnidos,12,Theraphosidae,Avicularia avicularia,Terrestre,Exótica,Presente confinada,Invasora,X,,,230182
6566INVAS,Peces,16,Scorpaenidae,Pterois miles,Marino,Exótica,Presente,Invasora,X,,,37115
6567INVAS,Reptiles,18,Elapidae,Acanthophis praelongus,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37148
6568INVAS,Reptiles,18,Teiidae,Ameiva ameiva,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37150
6569INVAS,Reptiles,18,Corytophanidae,Basiliscus vittatus,Terrestre,Nativa,Presente,Invasora,X,Lista oficial invasoras México,,26666
6570INVAS,Reptiles,18,Candoiidae,Candoia carinata,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37531
6571INVAS,Reptiles,18,Chamaeleonidae,Chamaeleo calyptratus,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37532
6572INVAS,Reptiles,18,Anolidae,Anolis equestris,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37530
6573INVAS,Reptiles,18,Chamaeleonidae,Chamaeleo gracilis,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37533
6574INVAS,Reptiles,18,Boidae,Corallus hortulanus,Terrestre,Exótica,Presente confinada,,,,,
6575INVAS,Reptiles,18,Boidae,Epicrates cenchria,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37536
6576INVAS,Reptiles,18,Eublepharidae,Eublepharis macularius,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37537
6577INVAS,Arácnidos,12,Theraphosidae,Grammostola rosea,Terrestre,Exótica,Presente confinada,,,,,256957
6578INVAS,Reptiles,18,Leiocephalidae,Leiocephalus carinatus,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37539
6579INVAS,Reptiles,18,Scincidae,Trachylepis quinquetaeniata,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37550
6580INVAS,Reptiles,18,Pythonidae,Morelia spilota,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37540
6581INVAS,Reptiles,18,Pythonidae,Morelia viridis,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37541
6582INVAS,Reptiles,18,Agamidae,Pogona vitticeps,Terrestre,Exótica,Presente confinada,,X,Lista oficial invasoras México,,37543
6583INVAS,Reptiles,18,Lacertidae,Takydromus sexlineatus,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37548
6584INVAS,Reptiles,18,Phyllodactylidae,Tarentola mauritanica,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37549
6585INVAS,Arácnidos,12,Theraphosidae,Theraphosa blondi,Terrestre,Exótica,Presente confinada,,,,,256965
6586INVAS,Reptiles,18,Varanidae,Varanus exanthematicus,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37158
6587INVAS,Insectos,12,Cerambycidae,Anoplophora chinensis,Terrestre,Exótica,Ausente,Invasora,,NOM-016-SEMARNAT-2013,,279355
6588INVAS,Insectos,12,Curculionidae,Otiorhynchus rugosostriatus,Terrestre,Exótica,Presente,Invasora,,NOM-013-SEMARNAT-2020,,230144
6589INVAS,Otros invertebrados,10,Sabellidae,Terebrasabella heterouncinata,Marino,Exótica,Ausente,Invasora,X,Lista oficial invasoras México,,213627
6590INVAS,Plantas,4,Vitaceae,Clematicissus striata striata,Terrestre,Exótica,Se desconoce,,,,,
6591INVAS,Reptiles,18,Chelydridae,Chelydra serpentina,Dulceacuícola,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,37147
6592INVAS,Aves,19,Columbidae,Streptopelia roseogrisea,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,37132
6593INVAS,Aves,19,Psittaculidae,Agapornis fischeri,Terrestre,Exótica,Presente confinada,,,,,37102
6594INVAS,Aves,19,Estrildidae,Lonchura punctulata,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,37126
6595INVAS,Plantas,4,Asteraceae,Argyranthemum frutescens,Terrestre,Exótica,Presente,,,,,201294
6596INVAS,Plantas,4,Asteraceae,Carduus nutans,Terrestre,Exótica,Presente,,,,,182767
6598INVAS,Aves,19,Columbidae,Streptopelia chinensis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,35839
6599INVAS,Insectos,12,Culicidae,Aedes aegypti,Terrestre,Exótica,Presente,Invasora,X,,,
6600INVAS,Insectos,12,Culicidae,Anopheles quadrimaculatus,Terrestre,Exótica,Presente,,,,,
6601INVAS,Reptiles,18,Teiidae,Tupinambis teguixin,Terrestre,Exótica,Presente confinada,Invasora,X,Lista oficial invasoras México,,37157
6602INVAS,Virus y bacterias,2,Flaviviridae,Flavivirus,Terrestre,Exótica,,,,,,
6603INVAS,Algas y protoctistas,3,Scytosiphonaceae,Scytosiphon gracilis,Marino,Exótica,Presente,Invasora,,,,12713
6604INVAS,Crustáceos,12,Tanaididae,Zeuxo kurilensis,Marino,Exótica,Presente,,,,,65687
6605INVAS,Virus y bacterias,2,Parvoviridae,Penstylhamaparvovirus decapod1,Marino,Exótica,Presente,,,,,
6606INVAS,Reptiles,18,Teiidae,Salvator merianae,Terrestre,Exótica,Ausente,,,,,279440
6607INVAS,Virus y bacterias,2,Nimaviridae,White spot syndrome virus,Marino,Exótica,Presente,,,,,
6608INVAS,Virus y bacterias,2,Roniviridae,Okavirus flavicapitis,Marino,Exótica,Presente,,,,,
6609INVAS,Otros invertebrados,5,Haplosporiidae,Haplosporidium nelsoni,Marino,Exótica,Presente,,,,,279359
6610INVAS,Algas y protoctistas,3,Perkinsidae,Perkinsus marinus,Marino,Exótica,Presente,,,,,15791
6613INVAS,Moluscos,13,Cardiidae,Tridacna crocea,Marino,Exótica,Presente,,,,,54894
6616INVAS,Crustáceos,12,Nannosquillidae,Pullosquilla litoralis,Marino,Exótica,Se desconoce,,,,,
6618INVAS,Crustáceos,12,Palaemonidae,Macrobrachium macrobrachion,Dulceacuícola,Exótica,Ausente,,,,,290549
6619INVAS,Otros invertebrados,12,Victorellidae,Victorella pavida,Marino,Criptogénica,Se desconoce,,,,,
6620INVAS,Otros invertebrados,12,Electridae,Arbopercula bengalensis,Marino,Exótica,Ausente,,,,,290598
6621INVAS,Otros invertebrados,12,Sundanellidae,Sundanella sibogae,Salobre,Exótica,Ausente,,,,,
6622INVAS,Moluscos,13,Tergipedidae,Cuthona perca,Marino,Criptogénica,Presente,,,,,54897
6623INVAS,Peces,16,Ephippidae,Platax orbicularis,Marino,Exótica,Presente confinada,,,,,252634
6624INVAS,Peces,16,Gasterosteidae,Apeltes quadracus,Salobre,Exótica,Presente,,,,,37127
6625INVAS,Peces,16,Epinephelidae,Cephalopholis argus,Marino,Exótica,Se desconoce,,,,,
6627INVAS,Peces,16,Acanthuridae,Zebrasoma veliferum,Marino,Exótica,Presente,,,,,
6628INVAS,Algas y protoctistas,3,Caulacanthaceae,Caulacanthus ustulatus,Marino,Exótica,Presente,Invasora,X,,,15734
6629INVAS,Peces,16,Alosidae,Alosa sapidissima,Salobre,Exótica,Presente,,,,,28261
6630INVAS,Peces,16,Cichlidae,Hemichromis letourneuxi,Dulceacuícola,Exótica,Presente,,,,,239700
6631INVAS,Moluscos,13,Teredinidae,Lyrodus medilobatus,Marino,Exótica,Ausente,,,,,54898
6633INVAS,Otros invertebrados,10,Spionidae,Boccardiella ligerica,Marino,Exótica,Presente,,,,,49294
6634INVAS,Peces,16,Salmonidae,Oncorhynchus tshawytscha,Dulceacuícola,Exótica,Presente,,,,,239698
6635INVAS,Otros invertebrados,12,Bitectiporidae,Hippoporina indica,Marino,Exótica,Se desconoce,,,,,
6637INVAS,Peces,16,Acanthuridae,Naso lituratus,Marino,Exótica,Presente,,,,,239703
6638INVAS,Peces,16,Osmeridae,Osmerus mordax,Dulceacuícola,Exótica,Presente,,,,,29957
6639INVAS,Peces,16,Scatophagidae,Scatophagus argus,Dulceacuícola,Exótica,Presente,,,,,252428
6640INVAS,Otros invertebrados,10,Spionidae,Polydora cornuta,Marino,Exótica,Presente,,,,,47494
6641INVAS,Crustáceos,12,Argulidae,Argulus japonicus,Dulceacuícola,Exótica,Presente,,,,,64572
6642INVAS,Otros invertebrados,8,Opisthorchiidae,Cryptocotyle lingua,Marino,Exótica,Ausente,,,,,279636
6643INVAS,Algas y protoctistas,3,Lomentariaceae,Lomentaria hakodatensis,Marino,Exótica,Presente,Invasora,,,,12417
6644INVAS,Otros invertebrados,12,Lepraliellidae,Celleporaria pilaefera,Marino,Exótica,Ausente,,,,,290599
6645INVAS,Moluscos,13,Littorinidae,Littorina littorea,Salobre,Exótica,Ausente,,,,,54899
6646INVAS,Peces,16,Salmonidae,Salmo salar,Dulceacuícola,Exótica,Presente,,,,,239696
6647INVAS,Crustáceos,12,Temoridae,Eurytemora affinis,Marino,Criptogénica,Presente,,,,,62971
6648INVAS,Peces,16,Alosidae,Alosa aestivalis,Salobre,Exótica,Presente,,,,,239697
6649INVAS,Moluscos,13,Mytilidae,Perna viridis,Marino,Exótica,Ausente,,,,,54900
6650INVAS,Peces,16,Salmonidae,Salmo trutta,Dulceacuícola,Exótica,Presente,,,,,37365
6652INVAS,Crustáceos,12,Portunidae,Scylla serrata,Marino,Exótica,Presente,,,,,279352
6654INVAS,Reptiles,18,Pythonidae,Python brongersmai,Terrestre,Exótica,Presente confinada,Invasora,,Lista oficial invasoras México,,37546
6655INVAS,Crustáceos,12,Portunidae,Callinectes bocourti,Marino,Exótica,Presente,,,,,60252
6656INVAS,Peces,16,Gobionidae,Pseudorasbora parva,Dulceacuícola,Exótica,Ausente,,,,,279601
6657INVAS,Crustáceos,12,Sphaeromatidae,Sphaeroma terebrans,Marino,Exótica,Presente,,,,,63609
6659INVAS,Otros invertebrados,9,Anguillicolidae,Anguillicola crassus,Salobre,Exótica,Presente,,,,,279619
6660INVAS,Otros invertebrados,7,Myxobolidae,Myxobolus cerebralis,Dulceacuícola,Exótica,Presente,,,,,48142
6661INVAS,Peces,16,Siluridae,Silurus glanis,Dulceacuícola,Exótica,Ausente,,,,,279602
6662INVAS,Otros invertebrados,10,Capitellidae,Capitella capitata,Marino,Criptogénica,Presente,,,,,47073
6663INVAS,Reptiles,18,Anolidae,Anolis allisoni,Terrestre,Exótica,,,,,,
