idCAT,layers,styler,bbox,anio,autor,urlgeoportal,urldescargazip
19618GIMNO,zhe057dpmgw,dp_01g,"-102.233093261719,13.9179964065552,-89.7664108276367,18.2346649169922",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zhe057dpmgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zhe057dpmgw.zip
32291GIMNO,zka057dpmgw,dp_01g,"-97.163459777832,15.0721836090088,-88.1801147460938,19.1305179595947",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zka057dpmgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zka057dpmgw.zip
32291GIMNO,zka057dpggw,dp_01v,"-97.163459777832,15.0721836090088,-88.1888046264648,19.1303558349609",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zka057dpggw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zka057dpggw.zip
35838GIMNO,zlo057dpggw,dp_01v,"-100.026870727539,15.0721836090088,-86.7523880004883,24.5051403045654",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zlo057dpggw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zlo057dpggw.zip
35838GIMNO,zlo057dpmgw,dp_01g,"-100.026870727539,15.0721836090088,-86.7518615722656,24.5055179595947",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zlo057dpmgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zlo057dpmgw.zip
19624GIMNO,zpa057dpggw,dp_01v,"-105.692970275879,15.4466333389282,-91.6935272216797,21.6797180175781",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zpa057dpggw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zpa057dpggw.zip
19624GIMNO,zpa057dpmgw,dp_01g,"-105.692970275879,15.4466333389282,-91.6929626464844,21.679967880249",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zpa057dpmgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zpa057dpmgw.zip
233037GIMNO,zpr057dpmgw,dp_01g,"-97.3891372680664,15.0721836090088,-86.7557983398438,21.6055164337158",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zpr057dpmgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zpr057dpmgw.zip
233037GIMNO,zpr057dpggw,dp_01v,"-97.3891372680664,15.0721836090088,-86.756217956543,21.6052570343018",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zpr057dpggw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zpr057dpggw.zip
19400GIMNO,zpu057dpggw,dp_01v,"-97.3891372680664,15.0721836090088,-88.0978317260742,19.1303558349609",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zpu057dpggw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zpu057dpggw.zip
19400GIMNO,zpu057dpmgw,dp_01g,"-97.3891372680664,15.0721836090088,-88.0891265869141,19.1305179595947",2014,Rojas-Soto et al.,http://geoportal.conabio.gob.mx/#!l=zpu057dpmgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zpu057dpmgw.zip
26155ANGIO,zae_presentgw,invasoras,"-117.5,14.5340050259999,-86.708331727,32.7173393079177",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=zae_presentgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zae_presentgw.zip
26155ANGIO,zae_50r45mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=zae_50r45mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zae_50r45mdgw.zip
26155ANGIO,zae_50r85mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=zae_50r85mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zae_50r85mdgw.zip
26155ANGIO,zae_70r45mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=zae_70r45mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zae_70r45mdgw.zip
26155ANGIO,zae_70r85mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=zae_70r85mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zae_70r85mdgw.zip
35103ANGIO,zar002dpgw,dp_01g,"-118.390380859375,14.5661697387695,-90.3665008544922,32.7321128845215",2018,Dávila-Aranda et al.,http://geoportal.conabio.gob.mx/#!l=zar002dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zar002dpgw.zip
35081ANGIO,zel013dpgw,dp_01g,"-105.253242492676,14.866681098938,-90.3675079345703,25.7400436401367",2015,Villaseñor et al.,http://geoportal.conabio.gob.mx/#!l=zel013dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zel013dpgw.zip
35084ANGIO,zfa002dpgw,dp_01g,"-120.241737365723,13,-79.0017166137695,33.9991607666016",2018,Dávila-Aranda et al.,http://geoportal.conabio.gob.mx/#!l=zfa002dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zfa002dpgw.zip
57963ANGIO,dis_z_riedgw,arbol_trop,"-100.490356,15.15083,-90.410089,22.990477",2005,Pennington y Sarukhán,http://geoportal.conabio.gob.mx/#!l=dis_z_riedgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/dis_z_riedgw.zip
19218ANGIO,zfo009dpgw,jm009_0_1,"-122,13,-79.00172,33.99916",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=zfo009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zfo009dpgw.zip
36859ANGIO,zla009dpgw,jm009_0_1,"-102.33,14.07,-86.33064,26.461171",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=zla009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zla009dpgw.zip
79286ANGIO,smixe_8cgw,poly_conabio_conabio_1p,"-97.3333358764648,16.8666667938232,-95.6666641235352,19.0666675567627",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=smixe_8cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/smixe_8cgw.zip
79265ANGIO,oloti_7cgw,poly_conabio_conabio_1p,"-100.199996948242,14.5333337783813,-91.6666641235352,23.8000011444092",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=oloti_7cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/oloti_7cgw.zip
79266ANGIO,oloto_7cgw,poly_conabio_conabio_1p,"-97.7333297729492,15.0666666030884,-91.7333297729492,18.1333332061768",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=oloto_7cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/oloto_7cgw.zip
79264ANGIO,nalt_6cgw,poly_conabio_conabio_1p,"-99.0666656494141,14.5333337783813,-86.7999954223633,21.6000003814697",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=nalt_6cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/nalt_6cgw.zip
79269ANGIO,ptolu_1cgw,poly_conabio_conabio_1p,"-100.599998474121,18.3999996185303,-96.6666641235352,20.1333332061768",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=ptolu_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/ptolu_1cgw.zip
79270ANGIO,pepit_3cgw,poly_conabio_conabio_1p,"-104.133331298828,16.1333332061768,-96.5999984741211,21.2666664123535",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=pepit_3cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/pepit_3cgw.zip
79283ANGIO,zamor_4cgw,poly_conabio_conabio_1p,"-105.199996948242,18,-100.266662597656,21.533332824707",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=zamor_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zamor_4cgw.zip
79271ANGIO,raton_6cgw,poly_conabio_conabio_1p,"-107.333335876465,16.8666667938232,-94.533332824707,29.466667175293",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=raton_6cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/raton_6cgw.zip
79262ANGIO,mushi_1cgw,poly_conabio_conabio_1p,"-105.133331298828,15.9333333969116,-95.6666641235352,20.8000011444092",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=mushi_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/mushi_1cgw.zip
79272ANGIO,reven_2cgw,poly_conabio_conabio_1p,"-110.800003051758,17.466667175293,-101.199996948242,30.2666683197021",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=reven_2cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/reven_2cgw.zip
79267ANGIO,onave_4cgw,poly_conabio_conabio_1p,"-115.333335876465,16.8666667938232,-98.7333297729492,32.7333335876465",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=onave_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/onave_4cgw.zip
79273ANGIO,tabli_4cgw,poly_conabio_conabio_1p,"-110.066665649414,19.0666675567627,-101,29.6000003814697",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=tabli_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/tabli_4cgw.zip
79274ANGIO,tablo_4cgw,poly_conabio_conabio_1p,"-109.599998474121,17.7999992370605,-100.466667175293,28.6000003814697",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=tablo_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/tablo_4cgw.zip
79278ANGIO,tablp_4cgw,poly_conabio_conabio_1p,"-110.333335876465,17.2666664123535,-100.933334350586,29.466667175293",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=tablp_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/tablp_4cgw.zip
79279ANGIO,tehua_7cgw,poly_conabio_conabio_1p,"-93.3333358764648,15.2666664123535,-91.533332824707,17.533332824707",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=tehua_7cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/tehua_7cgw.zip
79280ANGIO,tepec_3cgw,poly_conabio_conabio_1p,"-101.400001525879,14.5333337783813,-90.7333297729492,21.9333343505859",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=tepec_3cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/tepec_3cgw.zip
79238ANGIO,tuxpe_3cgw,poly_conabio_conabio_1p,"-105.199996948242,14.5333337783813,-87.1999969482422,25.5333347320557",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=tuxpe_3cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/tuxpe_3cgw.zip
79282ANGIO,vande_3cgw,poly_conabio_conabio_1p,"-105.666664123535,14.5333337783813,-90.7999954223633,22.1333332061768",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=vande_3cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/vande_3cgw.zip
79284ANGIO,zapac_6cgw,poly_conabio_conabio_1p,"-96.1333312988281,15.7333335876465,-93.533332824707,16.7999992370605",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=zapac_6cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zapac_6cgw.zip
79285ANGIO,zapag_3cgw,poly_conabio_conabio_1p,"-102.800003051758,14.5333337783813,-90.4000015258789,20.0666675567627",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=zapag_3cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zapag_3cgw.zip
79260ANGIO,jala_4cgw,poly_conabio_conabio_1p,"-105.066665649414,19.466667175293,-103.266662597656,21.8666667938232",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=jala_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/jala_4cgw.zip
79246ANGIO,celay_3cgw,poly_conabio_conabio_1p,"-109.933334350586,15.9333333969116,-95.7999954223633,28.8666667938232",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=celay_3cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/celay_3cgw.zip
79281ANGIO,tuxpn_3cgw,poly_conabio_conabio_1p,"-107.466667175293,15.3333330154419,-92.6666641235352,30.1333332061768",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=tuxpn_3cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/tuxpn_3cgw.zip
79251ANGIO,conin_1cgw,poly_conabio_conabio_1p,"-107.933334350586,19.2000007629395,-97.6666641235352,29.7333335876465",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=conin_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/conin_1cgw.zip
79239ANGIO,ancho_4cgw,poly_conabio_conabio_1p,"-104.333335876465,16.7333335876465,-97.6666641235352,21.2000007629395",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=ancho_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/ancho_4cgw.zip
79240ANGIO,apach_5cgw,poly_conabio_conabio_1p,"-108.666664123535,25.5333347320557,-106.133331298828,29.7333335876465",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=apach_5cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/apach_5cgw.zip
40309ANGIO,arroa_1cgw,poly_conabio_conabio_1p,"-100.733329772949,16.1333332061768,-95.466667175293,20.3999996185303",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=arroa_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/arroa_1cgw.zip
79242ANGIO,azul_5cgw,poly_conabio_conabio_1p,"-108.666664123535,25.9333343505859,-106.266662597656,29.7333335876465",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=azul_5cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/azul_5cgw.zip
40309ANGIO,bland_4cgw,poly_conabio_conabio_1p,"-110.866668701172,19.6666660308838,-102.800003051758,30.8666667938232",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=bland_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/bland_4cgw.zip
79243ANGIO,bofo_4cgw,poly_conabio_conabio_1p,"-105.199996948242,16.3333339691162,-96.5999984741211,22.6666679382324",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=bofo_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/bofo_4cgw.zip
79244ANGIO,bolit_4cgw,poly_conabio_conabio_1p,"-101.400001525879,15.1999998092651,-92.1333312988281,20.3999996185303",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=bolit_4cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/bolit_4cgw.zip
79245ANGIO,cacah_1cgw,poly_conabio_conabio_1p,"-100.666664123535,18.3999996185303,-96.9333343505859,20.1333332061768",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=cacah_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/cacah_1cgw.zip
79247ANGIO,comit_7cgw,poly_conabio_conabio_1p,"-93.2666625976562,15.0666666030884,-91.5999984741211,17.2666664123535",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=comit_7cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/comit_7cgw.zip
79248ANGIO,csjal_5cgw,poly_conabio_conabio_1p,"-104.133331298828,19.533332824707,-102.400001525879,20.9333343505859",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=csjal_5cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/csjal_5cgw.zip
79250ANGIO,conic_1cgw,poly_conabio_conabio_1p,"-100.666664123535,16.7333335876465,-96.2666625976562,20.6666679382324",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=conic_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/conic_1cgw.zip
79258ANGIO,gordo_5cgw,poly_conabio_conabio_1p,"-109.133331298828,25.2666664123535,-105.733329772949,29.8666667938232",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=gordo_5cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gordo_5cgw.zip
79252ANGIO,cosco_7cgw,poly_conabio_conabio_1p,"-97.8666687011719,18.0666675567627,-96.5999984741211,20.0666675567627",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=cosco_7cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/cosco_7cgw.zip
79253ANGIO,crist_5cgw,poly_conabio_conabio_1p,"-108.733329772949,25.2000007629395,-105.933334350586,29.9333343505859",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=crist_5cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/crist_5cgw.zip
79254ANGIO,chalq_1cgw,poly_conabio_conabio_1p,"-103.266662597656,16.9333343505859,-96.9333343505859,21.6000003814697",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=chalq_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/chalq_1cgw.zip
79255ANGIO,chapa_2cgw,poly_conabio_conabio_1p,"-109.866668701172,24.2666664123535,-106.199996948242,30.0666675567627",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=chapa_2cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/chapa_2cgw.zip
40309ANGIO,chiqu_8cgw,poly_conabio_conabio_1p,"-98.8666687011719,16,-91.5999984741211,18.8000011444092",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=chiqu_8cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/chiqu_8cgw.zip
79261ANGIO,dulce_1cgw,poly_conabio_conabio_1p,"-110,17.2666664123535,-97.7999954223633,26",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=dulce_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/dulce_1cgw.zip
79275ANGIO,dulci_2cgw,poly_conabio_conabio_1p,"-110.533332824707,20,-104.800003051758,29.4000015258789",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=dulci_2cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/dulci_2cgw.zip
79276ANGIO,dzitb_7cgw,poly_conabio_conabio_1p,"-96.466667175293,16.7333335876465,-87.1333312988281,21.6000003814697",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=dzitb_7cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/dzitb_7cgw.zip
79277ANGIO,esina_2cgw,poly_conabio_conabio_1p,"-107,18.3999996185303,-99.6666641235352,24.6000003814697",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=esina_2cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/esina_2cgw.zip
79257ANGIO,econi_1cgw,poly_conabio_conabio_1p,"-103.733329772949,16.2000007629395,-96.0666656494141,21.3999996185303",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=econi_1cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/econi_1cgw.zip
79249ANGIO,conej_6cgw,poly_conabio_conabio_1p,"-104.666664123535,15.6666669845581,-96.1333312988281,21.7333335876465",2015,CONABIO,http://geoportal.conabio.gob.mx/#!l=conej_6cgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/conej_6cgw.zip
3146AVES,zcor071dpgw,dp_01g,"-85.3824157714844,8.45728969573975,-80.6524047851562,10.8472900390625",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zcor071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zcor071dpgw.zip
13498AVES,zasi071dpgw,dp_01g,"-116.344314575195,7.21008157730103,-77.664306640625,33.8900833129883",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zasi071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zasi071dpgw.zip
13498AVES,zena_asiagw,poly_conabio_conabio_1p,"-117.123229,14.56136,-86.743229,32.72136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=zena_asiagw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zena_asiagw.zip
13498AVES,zasv071dpgw,dp_01g,"-116.416404724121,7.20674896240234,-77.6563949584961,37.0067520141602",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zasv071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zasv071dpgw.zip
13498AVES,zen_asgw,aves_ce007,"-117.120879,14.530838,-86.710879,32.710838",2006,Gómez de Silva,http://geoportal.conabio.gob.mx/#!l=zen_asgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zen_asgw.zip
13499AVES,zau071dpgw,dp_01g,"-90.4750061035156,19.9289150238037,-86.7550048828125,21.6089172363281",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zau071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zau071dpgw.zip
13499AVES,zena_aurigw,poly_conabio_conabio_1p,"-90.303229,20.27136,-86.743229,21.61136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=zena_aurigw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zena_aurigw.zip
13500AVES,zgr071dpgw,dp_01g,"-111.057395935059,18.7161083221436,-110.917388916016,18.8661117553711",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zgr071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zgr071dpgw.zip
13501AVES,zmai071dpgw,dp_01g,"-124.464179992676,7.24174928665161,-59.7241744995117,50.9817504882812",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zmai071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zmai071dpgw.zip
13501AVES,zena_macrgw,poly_conabio_conabio_1p,"-117.123229,15.93136,-95.383229,32.72136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=zena_macrgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zena_macrgw.zip
13501AVES,zena_macr_sgw,poly_conabio_conabio_1p,"-117.123229,15.93136,-95.383229,32.72136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=zena_macr_sgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zena_macr_sgw.zip
13501AVES,zen_magw,aves_ce007,"-117.120879,14.530838,-86.710879,32.710838",2006,Gómez de Silva,http://geoportal.conabio.gob.mx/#!l=zen_magw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zen_magw.zip
19912AVES,zal071dpgw,dp_01g,"-100.7080078125,12.717077255249,-85.0380020141602,21.6570777893066",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zal071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zal071dpgw.zip
19913AVES,zcar071dpgw,dp_01g,"-95.3520889282227,18.1020526885986,-94.252082824707,18.6920528411865",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zcar071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zcar071dpgw.zip
19871AVES,zco071dpgw,dp_01g,"-85.4871063232422,8.35971355438232,-80.5371017456055,10.9897146224976",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zco071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zco071dpgw.zip
19871AVES,zch071dpgw,dp_01g,"-85.4833908081055,8.33970165252686,-80.4933853149414,10.9897022247314",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zch071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zch071dpgw.zip
19871AVES,zgo071dpgw,dp_01g,"-79.5322113037109,7.52347373962402,-77.2122039794922,9.43347454071045",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zgo071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zgo071dpgw.zip
19871AVES,zla071dpgw,dp_01g,"-85.4858093261719,7.42772912979126,-77.2058029174805,10.997730255127",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=zla071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/zla071dpgw.zip
